id,direction,signals,n_signals,tp,sl,train_return,train_sharpe,train_drawdown,train_trades,train_winrate,score,test_return,test_sharpe,test_drawdown,test_trades,test_winrate,test_score
05673565,bull,s78|s96|s14|s48,4,0.0565699191,0.0171777089,27.6454,0.0,-13.8551,53,35.8491,0.176564,-5.2208,0.0,-10.6626,9,22.2222,0.002483
a7dd1ea8,bull,s94|s73|s9|s34,4,0.0644216446,0.0197693846,34.7505,0.0,-22.317,46,36.9565,0.168287,2.1388,0.0,-6.9182,6,33.3333,0.010536
3f3295bd,bear,s17|s57|s86|s101|s25,5,0.0751874362,0.0190268217,32.9704,0.0,-20.7537,51,31.3725,0.163738,1.6826,0.0,-17.5597,23,26.087,0.014864
fb894ec2,bull,s4|s21|s73,3,0.0635174226,0.0147743508,31.9552,0.0,-7.2691,42,33.3333,0.173051,-3.5241,0.0,-6.127,10,20.0,0.005505
74ca2050,bear,s66|s86|s62|s101|s99,5,0.0625259576,0.0181681393,35.1585,0.0,-14.4968,29,41.3793,0.128343,6.7454,0.0,-16.3921,36,30.5556,0.05002
bbf728f0,bull,s84|s45|s78|s41,4,0.0567121405,0.0184318854,52.4727,0.0,-7.0043,27,51.8519,0.185994,-11.2315,0.0,-11.2315,5,0.0,-0.007862
dab08b6a,bull,s21|s70|s48|s7,4,0.066176904,0.0104676908,51.8272,0.0,-13.5,38,34.2105,0.204775,-15.972,0.0,-15.972,12,0.0,-0.026833
52cad7e3,bull,s94|s7|s21|s10,4,0.0607876821,0.0168736288,34.5228,0.0,-17.8843,98,31.6327,0.179336,-5.6369,0.0,-15.4613,10,20.0,-0.001786
f560c695,bear,s23|s101|s18|s97|s86,5,0.0574127872,0.0190086971,18.3701,0.0,-16.8059,51,35.2941,0.128945,4.3372,0.0,-16.3228,37,32.4324,0.048601
511b21c5,bull,s68|s96|s21,3,0.0473874761,0.0106984023,32.3184,0.0,-5.725,39,38.4615,0.177437,-6.091,0.0,-8.6427,12,16.6667,-7e-05
5cae3003,bear,s86|s99|s17|s56|s80,5,0.0793732854,0.0154290908,30.1895,0.0,-14.5081,43,27.907,0.138421,7.3931,0.0,-14.4974,34,23.5294,0.038535
c899e122,bull,s10|s7|s47|s21,4,0.0594957462,0.0197386808,37.1516,0.0,-13.2729,42,40.4762,0.193382,-14.3951,0.0,-17.4055,13,15.3846,-0.016547
96127fdf,bear,s61|s101|s97|s86|s51,5,0.076094962,0.0186002031,27.6456,0.0,-19.6508,50,30.0,0.14163,5.6601,0.0,-16.9339,34,26.4706,0.03485
071313db,bear,s17|s86|s77|s31|s99,5,0.0766874407,0.0184712805,31.5101,0.0,-12.7319,37,32.4324,0.137005,4.1802,0.0,-12.7335,35,25.7143,0.038964
22ebdfcd,bull,s21|s42|s78|s36,4,0.0797142525,0.0195408478,51.0725,0.0,-23.3336,72,30.5556,0.225956,-26.9703,0.0,-28.2683,13,0.0,-0.050098
d6cc38a6,bull,s21|s95|s65,3,0.069937164,0.0105386082,54.731,0.0,-7.0272,29,37.931,0.180749,-7.0231,0.0,-7.0231,5,0.0,-0.004916
21f27639,bull,s21|s41|s7|s73,4,0.0783629556,0.0087187497,36.1172,0.0,-16.3331,55,21.8182,0.160924,2.3212,0.0,-6.1705,18,16.6667,0.014678
488dbbeb,bull,s35|s21|s68,3,0.079880887,0.0138197018,37.5416,0.0,-13.3409,43,27.907,0.166724,2.0364,0.0,-8.555,9,22.2222,0.008846
bfec6212,bull,s54|s75|s24|s63|s78,5,0.0718448228,0.0185522553,41.4773,0.0,-13.0509,39,35.8974,0.18287,-10.7303,0.0,-10.7303,5,0.0,-0.007511
f000479a,bull,s21|s82|s54,3,0.048336247,0.0142732364,27.0947,0.0,-14.5323,64,35.9375,0.172594,-5.8717,0.0,-8.173,10,20.0,0.002399
42a344ae,bull,s43|s21|s93|s64,4,0.0674036618,0.0195732646,35.4884,0.0,-15.3151,48,35.4167,0.194168,-14.9915,0.0,-17.2842,14,14.2857,-0.019309
b138cf39,bull,s70|s88|s14|s54,4,0.0362497939,0.0165836166,18.7126,0.0,-16.011,70,44.2857,0.159674,-5.7213,0.0,-11.6762,18,33.3333,0.015151
279c2e79,bull,s7|s21,2,0.0616924877,0.0191145702,30.8667,0.0,-15.0343,53,35.8491,0.185911,-12.6408,0.0,-13.452,16,18.75,-0.011094
c22cec34,bull,s96|s92|s21|s7|s54,5,0.0484478314,0.0108101102,29.5186,0.0,-12.6292,53,33.9623,0.182074,-8.7746,0.0,-11.3216,14,14.2857,-0.007338
6d80fd42,bull,s9|s60|s46|s92|s54,5,0.043124673,0.0189166222,25.1089,0.0,-14.9155,54,44.4444,0.189022,-14.2976,0.0,-17.5019,12,16.6667,-0.014327
e02e63a5,bull,s94|s91|s45,3,0.0367900197,0.0191751243,19.1682,0.0,-18.6992,97,45.3608,0.156658,-1.1526,0.0,-8.6124,10,40.0,0.01791
335e93c3,bull,s44|s3|s87|s63|s5,5,0.0772472264,0.0182465155,32.7699,0.0,-16.4018,66,28.7879,0.168238,4.907,0.0,-4.5752,2,50.0,0.006236
c73b8f9b,bull,s21|s42|s87,3,0.0442907507,0.0156232869,23.7829,0.0,-9.4037,55,40.0,0.18692,-12.908,0.0,-14.6018,13,15.3846,-0.012814
0b9f7083,bull,s21|s6|s95|s54|s7,5,0.0663293212,0.0166822966,26.7363,0.0,-12.5201,47,31.9149,0.155222,3.3376,0.0,-10.7636,14,28.5714,0.018697
81c079b1,bear,s80|s89|s86|s56|s77,5,0.0522810637,0.0133558604,32.3245,0.0,-9.9571,32,40.625,0.141633,8.143,0.0,-8.3714,14,35.7143,0.032088
0f5a2dd4,bull,s70|s39|s54|s21,4,0.0510542641,0.0142624536,31.408,0.0,-15.9974,48,37.5,0.182534,-9.597,0.0,-15.0625,9,11.1111,-0.009044
6d773d48,bull,s43|s94|s82|s47,4,0.050194824,0.0185941001,24.0761,0.0,-19.2907,53,39.6226,0.1573,2.1213,0.0,-6.6458,8,37.5,0.016168
a939cc63,bull,s21|s34|s94,3,0.0705301462,0.0160931942,42.8939,0.0,-25.8403,107,28.0374,0.178167,-6.7835,0.0,-14.7179,16,18.75,-0.004812
01028a50,bull,s87|s8|s47|s7,4,0.0290591375,0.019232422,8.0111,0.0,-10.8172,48,52.0833,0.149609,-3.8745,0.0,-10.7353,14,42.8571,0.022643
a0cbfdf8,bull,s46|s33|s8|s59|s95,5,0.0663027078,0.0184256265,30.9281,0.0,-13.4597,54,33.3333,0.183333,-7.9732,0.0,-21.1196,22,22.7273,-0.011911
efdae5ea,bull,s59|s73|s6|s39|s78,5,0.0434578357,0.0150483378,14.8529,0.0,-7.5907,53,37.7358,0.149847,1.3835,0.0,-5.576,11,36.3636,0.021537
7f033b4f,bull,s32|s10|s45|s1,4,0.0768589451,0.0191832357,48.423,0.0,-32.7456,111,28.8288,0.181942,-11.0145,0.0,-16.063,9,11.1111,-0.010604
b11c6036,bear,s101|s19|s86|s98,4,0.0694737926,0.0185249125,42.7064,0.0,-10.7513,26,42.3077,0.138057,6.3524,0.0,-10.7454,20,30.0,0.033269
8c011221,bull,s58|s21|s70|s45,4,0.0678992471,0.0185765994,55.9554,0.0,-6.5939,25,48.0,0.17402,-6.5841,0.0,-6.5841,3,0.0,-0.002765
b25b5b2a,bull,s21|s39|s93|s2|s59,5,0.0694363126,0.0141213975,60.8783,0.0,-5.3166,23,47.8261,0.170679,-1.8002,0.0,-5.7958,1,0.0,-0.000492
e2aeab35,bull,s63|s21|s8,3,0.0743670396,0.0196077037,31.5578,0.0,-15.3264,50,32.0,0.176252,-10.0742,0.0,-11.8521,16,18.75,-0.006273
19498672,bull,s6|s95|s21|s2|s75,5,0.0710550975,0.0128173865,34.5923,0.0,-17.1759,50,28.0,0.170842,-3.3168,0.0,-3.3168,2,0.0,-0.000929
04cb766d,bull,s1|s43|s87|s84,4,0.0564721338,0.0170616737,25.7232,0.0,-13.7781,47,36.1702,0.159865,-1.0283,0.0,-4.7786,7,28.5714,0.009417
d1ec285b,bull,s33|s1|s54|s78,4,0.0447282786,0.0190419719,18.6499,0.0,-15.5485,55,41.8182,0.153409,0.3145,0.0,-5.1691,8,37.5,0.01572
dd82b184,bull,s42|s63|s43|s94,4,0.044723363,0.0192144659,16.8919,0.0,-14.4154,50,42.0,0.150321,5.0161,0.0,-4.564,6,50.0,0.018765
328e327c,bull,s78|s39|s33|s47,4,0.0566051181,0.0178750709,26.5676,0.0,-19.582,49,36.7347,0.154574,-0.112,0.0,-6.3877,10,30.0,0.014078
5f85fda4,bull,s47|s83|s39|s43|s94,5,0.0496638322,0.019697782,23.827,0.0,-19.258,54,40.7407,0.159756,-0.6661,0.0,-10.5055,6,33.3333,0.007898
7ca024f2,bear,s99|s86|s66|s101|s81,5,0.0707310784,0.0118373131,32.37,0.0,-11.9698,43,27.907,0.152471,0.7959,0.0,-16.0004,50,20.0,0.015182
eab69681,bull,s11|s21|s68,3,0.0665209527,0.0147253505,36.9209,0.0,-13.9731,38,34.2105,0.158381,0.7698,0.0,-7.2526,8,25.0,0.009011
b75e5707,bull,s6|s94|s21|s9,4,0.0596810135,0.0180617862,24.8311,0.0,-17.081,62,33.871,0.149694,2.8897,0.0,-4.9712,9,33.3333,0.017396
d2039c12,bull,s36|s68|s35|s21,4,0.0651813826,0.0110990325,39.1977,0.0,-11.4077,37,32.4324,0.1627,-0.1532,0.0,-5.8724,5,20.0,0.004177
2a9199bf,bull,s54|s39|s59,3,0.0433802936,0.0167653121,29.2312,0.0,-12.3631,36,47.2222,0.159482,-2.723,0.0,-8.0143,7,28.5714,0.007109
de4d4433,bear,s16|s56|s86|s62|s99,5,0.0772166101,0.0184206531,30.1596,0.0,-22.0491,46,30.4348,0.134132,5.0437,0.0,-18.5291,39,25.641,0.032378
6e2874d4,bull,s21|s14|s48|s33,4,0.0747380517,0.017384706,59.7471,0.0,-6.6728,24,45.8333,0.171106,-8.2442,0.0,-8.2442,4,0.0,-0.004617
c4bb1216,bull,s59|s21|s82,3,0.0559805791,0.0190375305,29.4191,0.0,-16.2739,46,39.1304,0.171346,-10.2354,0.0,-12.6446,11,18.1818,-0.005353
15369e47,bull,s95|s60|s70|s21,4,0.0705713436,0.019536508,51.2555,0.0,-7.3245,27,44.4444,0.170846,-9.0379,0.0,-9.0379,4,0.0,-0.005061
85307553,bull,s78|s59|s96|s92|s11,5,0.0548044352,0.0198835161,27.2834,0.0,-23.8749,54,38.8889,0.154176,-2.651,0.0,-7.4316,10,30.0,0.01142
11b4b62e,bull,s10|s44|s74|s38,4,0.0760793111,0.0168424945,39.2073,0.0,-17.0814,109,26.6055,0.185401,-13.082,0.0,-17.9714,15,13.3333,-0.019873
ac657c53,bull,s34|s96|s21|s87,4,0.0621662927,0.0189122685,41.818,0.0,-9.9854,33,42.4242,0.174628,-12.0362,0.0,-12.0362,9,11.1111,-0.009166
011c46e3,bull,s9|s54|s12|s78|s48,5,0.0561225269,0.0183849231,23.5758,0.0,-18.7817,49,36.7347,0.145199,2.2233,0.0,-8.6123,12,33.3333,0.019933
bd649b83,bull,s91|s60|s95|s94,4,0.051793753,0.0196938632,26.4383,0.0,-20.2641,55,40.0,0.164961,-2.3516,0.0,-2.3516,1,0.0,-0.000329
0c751565,bear,s18|s62|s89|s17|s99,5,0.0529575596,0.0196097669,33.2095,0.0,-9.7023,36,44.4444,0.170686,-11.2243,0.0,-16.0147,26,26.9231,-0.006329
d4cd7259,bear,s17|s99|s26,3,0.0344650315,0.0174549225,13.6936,0.0,-6.2928,37,48.6486,0.134563,-1.9875,0.0,-12.5714,20,40.0,0.029734
fe04d258,bull,s96|s54|s59,3,0.0411554499,0.0132243612,28.7009,0.0,-9.8531,35,45.7143,0.155671,-1.3794,0.0,-6.6789,7,28.5714,0.008422
92180b3d,bull,s6|s21|s2|s96,4,0.0620475724,0.0129115542,38.1969,0.0,-20.0198,80,28.75,0.178978,-12.6886,0.0,-14.8068,8,0.0,-0.015228
51cc9ebb,bear,s86|s101|s89,3,0.0763444121,0.0191832811,41.4758,0.0,-22.7279,70,30.0,0.18772,-9.3296,0.0,-20.8834,36,22.2222,-0.023977
0c9851aa,bull,s64|s78|s96|s21,4,0.0772008845,0.0182110213,46.8215,0.0,-16.366,74,29.7297,0.227377,-27.0585,0.0,-28.4477,18,5.5556,-0.063688
84d878cd,bull,s95|s7|s11|s78,4,0.0580084719,0.0165614615,22.0467,0.0,-10.9473,61,32.7869,0.153706,-3.4716,0.0,-6.9343,12,25.0,0.009675
43a9a5da,bull,s92|s7|s21,3,0.0710849793,0.0111271042,36.7249,0.0,-17.893,53,26.4151,0.172466,-7.9655,0.0,-11.4273,16,12.5,-0.009166
83a88317,bull,s75|s88|s21|s96|s68,5,0.0633473497,0.0127137381,53.6602,0.0,-6.4902,23,47.8261,0.155778,-0.275,0.0,-8.0436,9,22.2222,0.007458
d0adc47d,bull,s87|s82|s45|s2|s54,5,0.0619134362,0.0188548146,40.1103,0.0,-9.9454,30,43.3333,0.156363,5.7467,0.0,-0.0,1,100.0,0.00646
d180280e,bull,s74|s48|s34|s94,4,0.0726488612,0.0190710398,33.0306,0.0,-25.2953,68,30.8824,0.148884,8.9389,0.0,-4.5337,4,50.0,0.013772
3f4fc4e2,bull,s59|s32|s54|s9,4,0.0391731684,0.0155075915,31.757,0.0,-9.3413,30,53.3333,0.155402,-2.8888,0.0,-7.5407,7,28.5714,0.007215
b360ce9a,bull,s21|s35|s7|s59|s68,5,0.0463384185,0.0155417807,21.7215,0.0,-16.1999,52,38.4615,0.153671,-3.2806,0.0,-9.3498,11,27.2727,0.008942
30cd5492,bull,s33|s92|s36|s21,4,0.0626975055,0.0178394556,51.7792,0.0,-4.3036,24,50.0,0.165219,-6.38,0.0,-6.38,3,0.0,-0.00268
c52b553d,bull,s15|s74|s54|s30,4,0.0519837113,0.0163080639,27.3235,0.0,-12.2469,44,38.6364,0.165847,-7.308,0.0,-12.8005,7,14.2857,-0.003469
56c79116,bull,s70|s21,2,0.0739319868,0.0186738917,48.2866,0.0,-20.3924,38,36.8421,0.184297,-16.7762,0.0,-16.7762,12,8.3333,-0.022184
66deda16,bull,s39|s21|s78|s43|s59,5,0.0647774455,0.0192257863,39.612,0.0,-21.7436,77,33.7662,0.194516,-20.3855,0.0,-22.2706,13,7.6923,-0.032572
f401c371,bull,s21|s64|s26,3,0.0794873333,0.0145039411,34.927,0.0,-15.5673,72,25.0,0.168006,-7.7185,0.0,-10.9129,19,15.7895,-0.006173
34b44e98,bull,s11|s78|s59|s9,4,0.0476753458,0.0166617976,18.2494,0.0,-11.5454,62,37.0968,0.149652,-2.3921,0.0,-6.5346,10,30.0,0.012166
f9abe835,bear,s99|s101|s86|s76,4,0.0728221539,0.0182284021,48.407,0.0,-12.6051,26,42.3077,0.147023,-0.7686,0.0,-17.2239,36,25.0,0.014583
413cdb71,bull,s34|s94|s69|s21,4,0.065503339,0.0132522031,31.9257,0.0,-17.3461,72,27.7778,0.158998,-2.6927,0.0,-6.6943,6,16.6667,0.002298
61ba32e9,bull,s21|s5|s78|s39,4,0.0543006072,0.0170194267,22.2615,0.0,-13.1813,60,35.0,0.154502,-4.885,0.0,-9.4089,12,25.0,0.006536
ac635128,bull,s47|s78|s69|s14,4,0.0574636734,0.0186507572,22.5286,0.0,-15.0079,50,36.0,0.153091,-1.6663,0.0,-9.2887,7,28.5714,0.007166
3d023b99,bull,s69|s75|s78|s87,4,0.0467646694,0.0196808796,32.9578,0.0,-7.9173,32,50.0,0.165171,-9.0963,0.0,-9.0963,4,0.0,-0.005094
75f11615,bear,s86|s99|s101|s89,4,0.0441262332,0.017565084,22.9279,0.0,-11.0669,41,43.9024,0.155979,-7.7606,0.0,-20.6428,43,32.5581,0.004045
1a16437a,bull,s33|s73|s21,3,0.0432058531,0.0152668757,22.7576,0.0,-7.7918,40,42.5,0.156124,-5.7335,0.0,-7.4517,9,22.2222,0.003848
5c98072a,bull,s54|s70|s9|s95,4,0.0606739445,0.019428942,38.7144,0.0,-13.3365,36,41.6667,0.172691,-12.5098,0.0,-18.116,9,11.1111,-0.01279
23dd14f7,bull,s96|s82|s54|s40,4,0.0503943548,0.0140497219,29.7343,0.0,-6.9875,31,41.9355,0.138744,10.4126,0.0,-3.5617,5,60.0,0.021097
4be09963,bull,s78|s65|s47|s33,4,0.0792676184,0.01958612,37.9842,0.0,-16.452,43,32.5581,0.172219,-13.274,0.0,-16.8028,6,0.0,-0.012421
9db5bbe8,bull,s32|s54|s4|s59,4,0.0456072677,0.0172920768,30.1189,0.0,-12.4717,34,47.0588,0.152481,-2.5581,0.0,-8.2001,7,28.5714,0.007123
5e13ad49,bull,s21|s94|s10|s70,4,0.0641435709,0.0189208479,33.4829,0.0,-19.5798,86,32.5581,0.172867,-11.8689,0.0,-20.2406,9,11.1111,-0.013476
78a00bce,bull,s94|s3|s96|s47,4,0.0515943481,0.0197855903,19.573,0.0,-15.5847,57,38.5965,0.147327,2.09,0.0,-4.6734,5,40.0,0.011434
1c30402f,bear,s99|s86|s17|s101,4,0.0420305595,0.0174016298,16.2567,0.0,-11.8144,53,41.5094,0.154112,-7.9279,0.0,-20.9205,42,33.3333,0.004643
6cb61ed9,bull,s87|s43|s94|s33,4,0.0652802447,0.0193146149,26.2321,0.0,-21.6554,64,32.8125,0.1384,11.279,0.0,-8.7098,6,50.0,0.020278
f59e4d92,bull,s7|s94|s30|s63,4,0.0685086941,0.0183309142,40.0418,0.0,-16.8907,34,38.2353,0.152457,4.0469,0.0,-3.7213,2,50.0,0.006201
9b150abf,bull,s54|s87|s33,3,0.0314103199,0.0163381775,13.6505,0.0,-14.5295,47,48.9362,0.148353,-4.1102,0.0,-9.1307,9,33.3333,0.01011
af3993c9,bull,s82|s54|s87,3,0.0488512548,0.0193252492,17.1314,0.0,-15.7708,59,38.9831,0.138162,3.4034,0.0,-11.3005,10,40.0,0.019942
300a8669,bull,s87|s54|s42|s7,4,0.0641547053,0.0167703396,26.6315,0.0,-17.0149,53,32.0755,0.151708,-1.3627,0.0,-15.184,12,25.0,0.005759
b421ea14,bull,s9|s65|s54|s92|s59,5,0.0416574265,0.018298072,28.6016,0.0,-8.7367,31,51.6129,0.150682,-3.7905,0.0,-8.5835,7,28.5714,0.006272
68e4c698,bull,s41|s47|s7|s21|s87,5,0.0535627321,0.0193434119,27.7258,0.0,-16.6679,81,37.037,0.172011,-12.6613,0.0,-18.885,21,23.8095,-0.015066
76ff249b,bull,s94|s96|s47|s59|s82,5,0.0758225193,0.0199875688,39.1506,0.0,-33.6819,75,30.6667,0.147557,1.7558,0.0,-8.8349,7,28.5714,0.009273
832a78a2,bull,s64|s42|s21|s95,4,0.0629461408,0.0162460186,39.0319,0.0,-7.8223,37,37.8378,0.182169,-17.0556,0.0,-17.6311,13,7.6923,-0.02549
0734faf3,bull,s14|s95|s21,3,0.0688194997,0.0111243009,42.6903,0.0,-12.759,38,31.5789,0.172688,-12.7541,0.0,-12.7541,9,0.0,-0.01607
1054c4e8,bull,s44|s54|s3|s14,4,0.073457483,0.0189803654,29.8471,0.0,-17.3273,82,29.2683,0.155211,-2.5429,0.0,-11.9639,5,20.0,0.001394
58dddef7,bull,s47|s1|s65|s78,4,0.0519959181,0.0190860684,20.7844,0.0,-15.4213,49,38.7755,0.150136,-2.8777,0.0,-9.4432,7,28.5714,0.006422
d50dd692,bull,s70|s94|s83|s91|s40,5,0.0705359639,0.0195594624,30.7938,0.0,-19.8886,59,32.2034,0.16012,-7.516,0.0,-13.2613,7,14.2857,-0.003779
189af967,bear,s17|s81|s52|s76|s99,5,0.0759445055,0.0127873142,35.8948,0.0,-12.6523,38,28.9474,0.146273,1.0397,0.0,-15.8044,30,20.0,0.010047
0578097c,bull,s78|s21|s74|s84,4,0.0508576828,0.0171742387,29.3638,0.0,-8.6237,35,42.8571,0.154109,-4.4774,0.0,-6.7706,5,20.0,0.002178
72b4638d,bull,s21|s10|s68|s34,4,0.0639447032,0.0165845447,33.5484,0.0,-15.257,43,34.8837,0.166043,-10.5818,0.0,-13.8388,13,15.3846,-0.009799
d7241b51,bull,s9|s54|s68,3,0.0418669707,0.0143258936,22.7885,0.0,-12.0792,40,42.5,0.145933,-1.7857,0.0,-10.4536,10,30.0,0.010299
21882150,bull,s21|s33|s8|s48,4,0.0498132656,0.0173654576,29.6781,0.0,-6.3265,34,44.1176,0.157818,-8.0948,0.0,-8.0948,7,14.2857,-0.001933
99718402,bear,s56|s86|s26,3,0.0674648534,0.0100323794,32.4643,0.0,-13.1613,39,28.2051,0.136491,2.5594,0.0,-10.6744,25,20.0,0.019107
1a5541c2,bull,s40|s54|s96|s11,4,0.0589274315,0.0165616283,29.3805,0.0,-9.8856,34,38.2353,0.137748,5.7757,0.0,-8.1566,8,37.5,0.017781
dcb3f4ed,bear,s101|s81|s26,3,0.0494138831,0.0159773379,24.8791,0.0,-10.3541,37,40.5405,0.140656,-2.3742,0.0,-7.733,14,28.5714,0.014845
62e12a26,bull,s95|s24|s36|s21,4,0.074474288,0.0115934252,48.5643,0.0,-7.5201,28,35.7143,0.15615,-3.082,0.0,-3.082,2,0.0,-0.000863
8b7a872e,bull,s21|s78|s39,3,0.0569194529,0.0191654098,31.0555,0.0,-22.2622,78,35.8974,0.165128,-12.3838,0.0,-14.8003,15,20.0,-0.010181
5ed6fece,bull,s54|s87|s15|s42,4,0.0355954323,0.0172187667,29.7243,0.0,-8.1846,27,59.2593,0.146946,-2.3097,0.0,-8.1751,6,33.3333,0.007948
b5aeae2c,bull,s36|s54|s94|s21,4,0.0595921784,0.0141738101,42.469,0.0,-7.0387,28,42.8571,0.155305,-1.8094,0.0,-5.1783,1,0.0,-0.000455
4bc1ef77,bull,s69|s21|s78|s2,4,0.0676077404,0.019525646,28.0571,0.0,-16.0947,47,34.0426,0.156108,-4.6191,0.0,-6.3157,2,0.0,-0.001497
de885ca7,bull,s54|s30|s15|s32,4,0.0348287225,0.0174561471,15.7725,0.0,-15.1257,46,47.8261,0.148296,-4.637,0.0,-8.2688,7,28.5714,0.00593
77d62a80,bull,s94|s59|s91|s8,4,0.0373168658,0.0175698844,9.1733,0.0,-10.2813,51,43.1373,0.135261,5.5936,0.0,-4.2419,5,60.0,0.018965
578564a1,bull,s91|s83|s68|s8|s94,5,0.0337696227,0.0175478158,8.24,0.0,-11.5417,55,45.4545,0.134698,4.5205,0.0,-2.2826,5,60.0,0.019123
cf701113,bull,s43|s59|s4|s21|s87,5,0.0472226137,0.0185366148,16.7388,0.0,-12.725,56,39.2857,0.146637,-5.3748,0.0,-9.2681,11,27.2727,0.007153
8f0a90d1,bull,s24|s78|s1|s95,4,0.059777291,0.0193668486,26.5461,0.0,-14.8145,46,36.9565,0.158802,-9.5402,0.0,-9.5402,4,0.0,-0.005343
132937e9,bull,s42|s54|s79|s87|s43,5,0.0498560846,0.0155075698,20.4684,0.0,-12.9636,56,35.7143,0.150126,-4.1736,0.0,-15.3531,12,25.0,0.002939
